stop_id,stop_name,ars_id,latitude,longitude,source,coordinate_source,coordinate_status
108000152,꿈의숲롯데캐슬아파트,09240,37.617995,127.035814,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108000153,꿈의숲롯데캐슬아파트,09241,37.6185988921,127.0359374797,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108000154,경남아너스빌.꿈의숲해링턴아파트,09242,37.616498,127.034503,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108000155,경남아너스빌.꿈의숲해링턴아파트,09243,37.6167487855,127.0345744355,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108000156,송중초등학교,09244,37.616419,127.031159,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108000157,송중초등학교,09245,37.6165541394,127.0316486841,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108000158,수유3동우체국,09246,37.6400256713,127.0275793554,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108000159,수유3동우체국,09247,37.64006,127.028118,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108000160,수유역.노스페이스문화센터,09248,37.638953,127.026899,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108000161,수유역6번출구,09249,37.6376933332,127.0250607476,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108000165,미아역8번출구.신일중고,09253,37.627378539,127.025544449,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108000172,미아사거리역.송천동우체국,09260,37.6153850288,127.0297349566,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108000173,미아사거리역,09261,37.6105034099,127.0305298034,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108000175,한신대학교,09263,37.635375886,127.0130710226,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108000178,수유사거리,09266,37.63462,127.024333,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108000179,수유사거리,09267,37.634925,127.024917,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108000181,송중동주민센터앞,09269,37.6160580688,127.0333691522,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108000182,송중동경남아너스빌정문,09270,37.6133360851,127.0340715248,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108000183,북서울꿈의숲서문,09271,37.6227175379,127.0378333766,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108000184,수유역.강북구청,09272,37.6386311446,127.0260514034,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108000185,삼각산보건지소,09273,37.617673,127.015438,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108000186,삼각산보건지소,09274,37.6174683906,127.0152813623,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108000187,삼각산동삼각산아이원아파트후문,09275,37.616347829,127.0188312494,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108000188,삼각산동삼각산아이원아파트후문,09276,37.616273,127.018745,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108000189,롯데백화점미아점,09277,37.614709413,127.0307561737,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108000190,우이동주민센터입구,09278,37.6476640054,127.0123580949,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108000192,솔샘터널,09283,37.618743,127.009213,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108000193,우이동도선사입구,09286,37.662789,127.012956,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108000194,우이동차고지기점,09289,37.663032,127.011738,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108000195,북부고용노동지청.한성운수종점,09290,37.634618,127.035297,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108000196,화계사입구.종점,09291,37.632413,127.01343,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108000198,SK아파트벽산아파트상가,09293,37.6196972385,127.0111164185,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108000199,우이동차고지종점,09294,37.663129,127.012147,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108000200,삼각산동삼각산아이원아파트정문,09295,37.6161778465,127.0166880013,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108000203,삼각산동삼각산아이원아파트정문,09298,37.616358098,127.0164422295,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108000204,삼각산고.래미안트리베라,09303,37.614468,127.021202,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108000205,삼각산고.래미안트리베라,09302,37.61443,127.021813,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108000339,미아사거리역2번출구,09739,37.613023,127.030438,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108000364,방천시장입구,09304,37.6111758164,127.0330881115,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108000365,화계사입구.한신대학교대학원,09305,37.633257,127.01343,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108000366,북서울꿈의숲,09767,37.618983,127.044096,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108000367,삼각산119안전센터,09307,37.619548,127.015178,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108000368,삼각산119안전센터,09308,37.619795,127.015343,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108000369,미아사거리역.롯데백화점,09306,37.6140792311,127.0302283114,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108000371,무량사입구,09311,37.646323,127.007842,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108000372,무량사입구,09310,37.6462100417,127.00794393,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108000373,꿈의숲주차장입구,09312,37.6208649775,127.0453126023,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108000375,창문여고,09279,37.6121340119,127.0358638935,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108000376,대한병원,09314,37.636835,127.022882,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108000377,수유중앙시장,09313,37.6408936108,127.0223875946,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108000378,수유역.강북구청,09013,37.6382895216,127.0258703828,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108000379,우이3교,09903,37.636407,127.035708,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108000381,창번교,10301,37.6354839138,127.0384278157,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108000382,영신여객차고지(우이동종점),09255,37.662868,127.011523,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108000383,영신여객차고지(우이동종점),09256,37.662914,127.011263,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108000384,한국사회봉사회,10342,37.6618138354,127.0147587067,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108000385,한국사회봉사회,10343,37.662163,127.014675,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900001,당진슈퍼,09905,37.625596726,127.0324720413,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900002,보람빌딩,09896,37.6348963686,127.0250915337,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900003,광산사거리,09895,37.6434913546,127.0227668587,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900004,현대백화점.E마트.빅토리아호텔,09893,37.6104099192,127.0305163924,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900007,번3동주민센터,09890,37.6260240521,127.0466752399,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900008,주공1.2단지한진아파트,09888,37.6252363894,127.0446457062,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900009,오현초등학교,09887,37.6230966867,127.0460254038,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900010,주공1.2단지한진아파트,09886,37.6249236185,127.0448958911,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900011,신원아파트.북서울꿈의교회,09885,37.6259772576,127.0441737213,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900012,기산아파트.2단지후문,09884,37.6277956991,127.0440252483,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900013,주공3단지정문,09883,37.6280702834,127.0422330792,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900014,번동슈퍼,09881,37.6277177238,127.0376036568,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900015,아카데미하우스.통일교육원,09880,37.6421608368,127.0019309161,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900016,백련사,09875,37.6445864643,127.00480365,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900017,강북보건소앞.번2동주민센터,09873,37.6316563508,127.0376226365,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900018,금호.현대아파트,09872,37.6317369268,127.0364126242,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900019,강북문화정보도서관.해모로아파트,09870,37.6258127839,127.0370107352,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900020,로얄공인중계사무소,09868,37.6328106097,127.0347759274,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900021,주공5단지,09863,37.6335857244,127.0341463204,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900022,본원정사,09505,37.6381013089,127.0063793815,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900023,본원정사,09861,37.6381346428,127.0064915618,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900024,청화슈퍼,09859,37.6277765778,127.0367029926,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900025,청화슈퍼,09518,37.6278189463,127.036646366,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900026,국립419민주묘지삼거리.윤극영가옥,09857,37.6461584609,127.0107157988,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900027,모아빌라,09856,37.6382309279,127.0077503725,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900028,금강슈퍼,09854,37.6270767404,127.0357113281,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900029,벽산아파트,09853,37.619802676,127.0110031514,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900030,해청빌라,09851,37.637507,127.007837,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900031,영순슈퍼,09848,37.6264670403,127.0345928361,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900032,인수초중학교,09845,37.6435398929,127.011019117,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900033,기도원입구,09844,37.637072,127.007973,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900034,율곡어린이놀이터,09843,37.6280104647,127.0316117026,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900035,당진슈퍼,09841,37.6254962129,127.0326970216,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900038,형제슈퍼,09837,37.6368864275,127.0097995802,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900039,믿음슈퍼,09836,37.6271020543,127.0322943991,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900040,SM빌라,09835,37.6260353485,127.0122706768,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900041,수유역.강북구청,09834,37.6376399831,127.0259230173,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900042,성원아파트,09833,37.6617153182,127.0134032107,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900043,국립재활원,09832,37.6402256236,127.0119761285,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900044,삼성하이츠빌라,09831,37.6368907918,127.011080062,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900045,빨래골입구,09830,37.6265516594,127.0123647948,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900046,청수탕,09828,37.6369587608,127.0126679297,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900047,빨래골,09827,37.627491,127.01008,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900048,보람할인마트,09826,37.6244222371,127.0322762463,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900049,미아사거리역,09825,37.6127736242,127.0309369798,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900050,정은빌라,09824,37.6259965831,127.012449672,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900051,수연슈퍼,09820,37.627803,127.011384,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900052,한영교회,09819,37.622997,127.032525,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900053,방천시장입구,09818,37.6109552133,127.0334019855,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900054,벽산아파트,09815,37.6411409504,127.0199139997,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900055,한신대신학대학원.화계사,09814,37.634119725,127.0135376169,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900056,다리앞,09813,37.627969078,127.0122245437,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900057,삼흥연립,09809,37.628212,127.01344,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900058,제일슈퍼,09808,37.6222270573,127.0327828202,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900059,8번지입구,09807,37.6136948475,127.0377293648,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900060,금강산병원.전자공단,09805,37.6344085277,127.0337455976,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900061,백년시장,09804,37.6411606222,127.0253984583,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900062,한빛맹아학교,09802,37.628796,127.015161,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900063,홈빌라트,09801,37.6211844276,127.0330531131,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900064,한일아파트정문,09800,37.6139772435,127.0371221189,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900065,마을버스사무실,09799,37.6253402419,127.015432518,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900066,주공5단지,09798,37.6333955299,127.0343739731,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900067,한빛예술단,09795,37.6296268423,127.0162720978,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900068,꿈의숲해링턴아파트101동앞,09794,37.620030966,127.0333154191,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900069,장미맨션,09793,37.6147440609,127.0371417568,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900070,페리카나치킨,09792,37.6254842593,127.016582455,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900071,로얄공인중계사무소,09791,37.632733949,127.0350081615,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900072,수유역,09790,37.636852,127.024586,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900073,꿈의숲해링턴105동.강북50플러스센터,09788,37.6183941092,127.0336691211,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900074,한일아파트후문,09787,37.6154856509,127.0371511878,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900075,삼양시장,09786,37.625226,127.017349,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900076,금호.현대아파트,09785,37.6318694163,127.0363141169,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900077,꿈의숲해링턴아파트108동앞,09782,37.61671,127.03406,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900078,삼우하이츠빌라,09781,37.6160812447,127.0372251142,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900079,삼일약국.롯데마트,09780,37.625035,127.017932,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900081,화계유치원,09777,37.6339936682,127.0193274421,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900082,산장빌라,09776,37.6164279001,127.0380476824,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900083,중앙시장,09773,37.64039,127.022469,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900085,롯데백화점,09771,37.614457,127.030938,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900086,8번지슈퍼,09770,37.6158503081,127.0380371932,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900087,북서울자이폴라리스입구,09769,37.6251048164,127.0214408606,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900088,하나은행.새마을금고,09760,37.628747,127.039527,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900089,성당앞,09754,37.6422570137,127.0220299226,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900090,양지빌라,09753,37.6150510498,127.0380243258,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900091,삼양신협,09718,37.625637,127.023522,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900092,한양아파트입구.삼덕상운,09717,37.6279896285,127.0409777233,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900093,벽산아파트,09682,37.6409823569,127.0199332209,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900094,번동삼거리,09656,37.6350975692,127.0279469112,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900095,8번지입구,09642,37.6137591585,127.037865155,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900096,미아역6번출구,09631,37.6260467836,127.0253321368,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900097,주공3단지정문,09600,37.6282486714,127.0423068222,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900098,미아역7번출구,09594,37.6267385325,127.0258341771,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900099,기산아파트.2단지후문,09593,37.6276136002,127.0442392677,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900100,경남아너스빌정문,09592,37.6130688648,127.0344291798,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900101,송암교회.화계사거리.수유보건지소,09590,37.6339778333,127.016816616,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900102,북한산스카이빌딩,09589,37.6356860225,127.0236086128,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900103,꿈의숲해링턴아파트108동앞,09588,37.616662,127.033989,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900105,미아역6번출구,09586,37.625939543,127.0253864806,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900106,신원아파트.북서울꿈의교회,09585,37.6261160053,127.044224785,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900108,국립재활원,09583,37.6402544989,127.0115682035,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900109,꿈의숲해링턴105동.강북50플러스센터,09580,37.6183851236,127.0335841655,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900110,번3동주민센터,09578,37.6261592427,127.0466039503,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900111,주공1.2단지한진아파트,09576,37.6253372712,127.0447499944,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900113,화계유치원,09572,37.6338728904,127.019526826,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900114,꿈의숲해링턴아파트101동앞,09571,37.6201373335,127.0331749954,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900115,자이홈타운,09569,37.6248635854,127.0211399902,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900116,인수초중학교,09566,37.6435561341,127.0107834163,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900117,홈빌라트,09563,37.62124033,127.0329273916,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900118,청수탕,09558,37.6367446746,127.0126565535,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900119,제일슈퍼,09556,37.6221991545,127.0326717873,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900121,삼양파출소,09554,37.6248776198,127.0180165771,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900122,한영교회,09550,37.623077793,127.0323753581,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900123,삼양시장,09548,37.6250705419,127.0174161828,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900124,강북중학교,09547,37.6445347047,127.023286184,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900125,삼성하이츠빌라,09545,37.636735,127.011015,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900126,한빛예술단,09544,37.629395,127.016291,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900127,동성마트,09543,37.6236275055,127.0321875376,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900128,페리카나치킨,09540,37.625406772,127.01654052,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900129,쌍문교,09539,37.6461780008,127.0246386377,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900130,형제슈퍼,09537,37.6366827714,127.0098045717,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900131,한빛맹아학교,09536,37.6287112892,127.0152179897,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900132,하나할인마트,09535,37.6244988638,127.0321493948,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900133,동문굿모닝힐,09534,37.6238998772,127.0374657868,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900134,영순슈퍼,09533,37.6266121006,127.0344605841,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900135,마을버스사무실,09532,37.6252573458,127.015405311,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900136,기도원입구,09530,37.637014,127.007915,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900137,삼흥연립,09529,37.628087,127.013346,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900138,당진슈퍼,09528,37.6255754824,127.0323057443,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900140,교육촌경로당,09526,37.62716,127.03564,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900141,구세군강북종합사회복지관,09525,37.6251665309,127.0138350809,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900142,백련사,09523,37.6441927035,127.0045157924,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900143,해청빌라,09522,37.6375342546,127.0076913639,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900144,다리앞,09521,37.6278825764,127.0122018705,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900145,믿음슈퍼,09520,37.6270885851,127.0321221868,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900146,모아빌라,09514,37.638200457,127.0074386095,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
108900147,수연슈퍼,09513,37.627719,127.01135,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
