route_id,route_no,route_name,stop_sequence,stop_id,stop_name,ars_id,longitude,latitude,source,coordinate_source,coordinate_status
100100070,441,441,1,226000109,월암종점,60101,126.9563755146,37.3023750118,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
113900001,마포17,마포17,1,113900296,공덕시장,14491,126.9541672852,37.5443868565,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
116900006,구로07,구로07,1,116900277,오류동역2번출구,17601,126.84379,37.493629,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
104000009,111,111,1,207000427,민락엘레트19단지후문,08354,127.1180290599,37.7495599372,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100012,107,107,1,207000427,민락엘레트19단지후문,08354,127.1180290599,37.7495599372,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100076,500,500,1,208000037,석수역(중),18777,126.9033765126,37.4335516543,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
111900010,은평10,은평10,1,111901114,숭실고등학교,12856,126.903749,37.592443,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
102900002,용산02,용산02,1,102900065,한신아파트,03501,126.9866957386,37.5389827262,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
104900005,광진01,광진01,1,104900058,정보도서관,05504,127.1104622298,37.5502486719,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
104900003,광진02,광진02,1,104900059,긴고랑종점,05503,127.0960429247,37.562194465,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
105900002,동대문02,동대문02,1,105900027,회기역,06502,127.0578476787,37.5901230159,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
105900003,동대문01,동대문01,1,105900027,회기역,06502,127.0578476787,37.5901230159,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
105900006,동대문03,동대문03,1,105900028,가든아파트.수사연구소,06501,127.072077,37.58455,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
105900001,동대문05,동대문05,1,105900043,답십리역,06500,127.0531915243,37.5667684599,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
105900004,성북20,성북20,1,105900002,고려대역3번출구,06591,127.0365261369,37.5904833874,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
105900005,성북21,성북21,1,105900002,고려대역3번출구,06591,127.0365261369,37.5904833874,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100900010,종로03,종로03,1,100900039,낙산공원,01506,127.0087215681,37.5804037213,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100900005,종로08,종로08,1,100900040,명륜3가종점,01503,126.9928636796,37.5909483783,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100900003,종로09,종로09,1,100900041,수성동계곡,01502,126.964469,37.582082,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100900009,종로12,종로12,1,100900042,서울대학교병원현관.암병원현관,01887,126.9981567653,37.5789514712,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100900011,종로05,종로05,1,100900044,서대문역3번출구,01505,126.9663939394,37.5663370645,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100900002,종로13,종로13,1,100900047,평창파출소,01500,126.9668167021,37.605681218,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
107000004,8003,8003,1,100900047,평창파출소,01500,126.9668167021,37.605681218,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100900006,종로01,종로01,1,100900092,아름다운가게.정독도서관,01570,126.985123,37.57895,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100900007,종로11,종로11,1,100900178,삼청공원,01501,126.9816468946,37.5882276807,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100900008,종로02,종로02,1,100900204,성균관대학교,01881,126.9900035953,37.5884638684,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100082,507,507,1,117000084,석수역,18170,126.9033111984,37.4355241561,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
103900002,성동08,성동08,1,103900003,금호역,04764,127.0164272951,37.5484240169,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
103900011,성동03-1,성동03-1,1,103900022,신금호역,04504,127.0204908209,37.5545931778,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100419,6012,6012,1,111000915,구파발역.롯데몰,12608,126.918503,37.637573,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
104000014,040,040,1,102000158,신용산지하차도,03252,126.963882,37.53259,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100407,240,240,1,106000319,중랑공영차고지.신내역,07418,127.1027996822,37.6135447482,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100599,2311,2311,1,106000319,중랑공영차고지.신내역,07418,127.1027996822,37.6135447482,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100190,2015,2015,1,106000319,중랑공영차고지.신내역,07418,127.1027996822,37.6135447482,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
111000019,2236,2236,1,106000319,중랑공영차고지.신내역,07418,127.1027996822,37.6135447482,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100049,273,273,1,106000319,중랑공영차고지.신내역,07418,127.1027996822,37.6135447482,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
104000006,242,242,1,106000319,중랑공영차고지.신내역,07418,127.1027996822,37.6135447482,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
104000010,2416,2416,1,106000319,중랑공영차고지.신내역,07418,127.1027996822,37.6135447482,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100044,262,262,1,106000319,중랑공영차고지.신내역,07418,127.1027996822,37.6135447482,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100186,2012,2012,1,106000319,중랑공영차고지.신내역,07418,127.1027996822,37.6135447482,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100522,2016,2016,1,106000319,중랑공영차고지.신내역,07418,127.1027996822,37.6135447482,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100253,5516,5516,1,120000056,대학동고시촌입구,21157,126.938381,37.470538,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100077,501,501,1,120000056,대학동고시촌입구,21157,126.938381,37.470538,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100250,5511,5511,1,120000056,대학동고시촌입구,21157,126.938381,37.470538,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
110000005,8101,8101,1,109000011,도봉보건소,10011,127.0407623758,37.6589364195,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
101900002,용산04,용산04,1,101000012,서울역서부,02104,126.969153,37.556235,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100252,5515,5515,1,120000225,금호타운아파트,21327,126.93783,37.46571,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100255,5519,5519,1,120000198,우방아파트,21300,126.919247,37.489233,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100149,1133,1133,1,110000200,염광고등학교,11300,127.0503112065,37.6275401275,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
120900001,동작13,동작13,1,119000074,봉현초등학교,20167,126.956215,37.491679,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
109000002,서울05출근,서울05출근,1,235000078,율정마을7.8단지,68131,127.0985695021,37.8294400612,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
111000023,서울08출근,서울08출근,1,218000974,화정역3호선,35715,126.8328095925,37.6344498096,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100500,4312,4312,1,122000344,구룡마을,23458,127.064041,37.478975,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100064,406,406,1,122000344,구룡마을,23458,127.064041,37.478975,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100303,6625,6625,1,118000268,문래동시점,19359,126.886709,37.515548,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
114000003,8671,8671,1,118000268,문래동시점,19359,126.886709,37.515548,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100094,641,641,1,118000268,문래동시점,19359,126.886709,37.515548,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100538,6018,6018,1,116000576,신도림역,17775,126.887724,37.508551,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
118900001,영등포04,영등포04,1,118900002,대림역5번출구,19502,126.8949855085,37.4941881707,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
118900005,영등포03,영등포03,1,118900003,현대2.3차아파트,19503,126.8962827493,37.5317408698,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
118900004,영등포02,영등포02,1,118900004,한국환경수도연구원,19504,126.8895618243,37.5439176005,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100275,5618,5618,1,116000587,보성운수기종점,17899,126.892827,37.490156,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
101900003,동작A01,동작A01,1,119000077,숭실대중문앞,20170,126.9572808442,37.4953183557,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100383,8541,8541,1,117000051,벽산아파트1단지.호압사입구,18137,126.92119,37.453078,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
107000006,서울01출근,서울01출근,1,233000356,동탄9동행정복지센터,55818,127.1377388431,37.1801888916,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100001,01A,01A,1,101000331,남산예장버스환승주차장,02291,126.989289,37.55974,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
106000004,01B,01B,1,101000331,남산예장버스환승주차장,02291,126.989289,37.55974,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100579,3420,3420,1,123000661,복정역환승센터4번승강장,24506,127.12764,37.469822,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
107000002,343,343,1,123000661,복정역환승센터4번승강장,24506,127.12764,37.469822,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100454,361,361,1,123000661,복정역환승센터4번승강장,24506,127.12764,37.469822,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100496,333,333,1,123000661,복정역환승센터4번승강장,24506,127.12764,37.469822,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
113000002,452,452,1,123000661,복정역환승센터4번승강장,24506,127.12764,37.469822,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100459,440,440,1,123000661,복정역환승센터4번승강장,24506,127.12764,37.469822,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
124000036,345,345,1,123000661,복정역환승센터4번승강장,24506,127.12764,37.469822,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100234,4212,4212,1,120000671,남태령역,22026,126.9880882012,37.4656951829,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100237,4318,4318,1,120000671,남태령역,22026,126.9880882012,37.4656951829,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100427,4319,4319,1,120000671,남태령역,22026,126.9880882012,37.4656951829,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
115000013,서울02퇴근,서울02퇴근,1,115000948,김포공항역3번출구,16972,126.80188,37.562495,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
104000012,0411,0411,1,102000317,서울드래곤시티,03120,126.96306,37.53216,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
111900009,은평09,은평09,1,111901113,대림e편한세상1단지,12833,126.906143,37.612225,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
113900012,마포06,마포06,1,113900300,홍대입구역,14497,126.9236679158,37.5573254742,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
113900011,마포05,마포05,1,113900301,홍대입구역,14498,126.923439,37.557726,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
113900002,마포03,마포03,1,113900302,아현전철역,14499,126.956245,37.557136,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
118900006,영등포05,영등포05,1,118900110,당산역,19862,126.9010480642,37.5330028905,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100272,5615,5615,1,120000447,보성운수차고지맞은편,21363,126.9192632133,37.4646708176,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100218,3220,3220,1,123000171,송파레미니스후문,24261,127.135317,37.506195,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100226,3414,3414,1,123000171,송파레미니스후문,24261,127.135317,37.506195,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100215,3216,3216,1,123000171,송파레미니스후문,24261,127.135317,37.506195,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100247,4433,4433,1,122000128,대치역7번출구.선경아파트,23231,127.06408,37.492458,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100117,752,752,1,111000060,선진운수종점,12148,126.910862,37.613895,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
112000003,8773출근,8773출근,1,111000060,선진운수종점,12148,126.910862,37.613895,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100116,742,742,1,111000060,선진운수종점,12148,126.910862,37.613895,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
112000007,8773퇴근,8773퇴근,1,111000060,선진운수종점,12148,126.910862,37.613895,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100352,7720,7720,1,111000060,선진운수종점,12148,126.910862,37.613895,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100008,103,103,1,110000391,삼화상운,11493,127.05038,37.627217,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100289,6211,6211,1,114000190,신월동우성상가,15293,126.833838,37.52179,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100249,5413,5413,1,117000132,범일운수종점,18219,126.91173,37.450409,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100276,5619,5619,1,117000132,범일운수종점,18219,126.91173,37.450409,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100277,5620,5620,1,117000132,범일운수종점,18219,126.91173,37.450409,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100220,3314,3314,1,123000354,장지공영차고지,24446,127.135886,37.480507,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100221,3315,3315,1,123000354,장지공영차고지,24446,127.135886,37.480507,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100286,5712,5712,1,117000123,가산디지털단지역2번출구,18209,126.8829647271,37.4811414007,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100273,5616,5616,1,117000123,가산디지털단지역2번출구,18209,126.8829647271,37.4811414007,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
122000001,4435,4435,1,122000344,구룡마을,23458,127.064041,37.478975,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100193,2114,2114,1,106000469,중랑공영차고지삼거리,07462,127.104668,37.612974,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100346,7612,7612,1,112000122,연희파크푸르지오앞,13205,126.9280833227,37.5757480189,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
106000001,8221,8221,1,105000127,장안2동주민센터,06213,127.070461,37.578696,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100087,602,602,1,114000271,양천공영차고지,15378,126.837646,37.508701,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100299,6617,6617,1,114000271,양천공영차고지,15378,126.837646,37.508701,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100331,6714,6714,1,114000271,양천공영차고지,15378,126.837646,37.508701,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100588,N62,N62,1,114000271,양천공영차고지,15378,126.837646,37.508701,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100088,603,603,1,114000190,신월동우성상가,15293,126.833838,37.52179,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100093,640,640,1,114000190,신월동우성상가,15293,126.833838,37.52179,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100566,1115,1115,1,108000123,혜화여고.수유중학교입구,09211,127.0135834136,37.6321134046,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100595,241,241,1,106000469,중랑공영차고지삼거리,07462,127.104668,37.612974,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100147,1131,1131,1,110000308,중계본동종점,11409,127.083058,37.644643,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100156,1141,1141,1,110000308,중계본동종점,11409,127.083058,37.644643,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100157,1142,1142,1,110000308,중계본동종점,11409,127.083058,37.644643,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100340,7021,7021,1,111000907,은평공영차고지,35331,126.88381,37.591802,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100450,7011,7011,1,111000907,은평공영차고지,35331,126.88381,37.591802,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100363,7737,7737,1,111000907,은평공영차고지,35331,126.88381,37.591802,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100364,7738,7738,1,111000907,은평공영차고지,35331,126.88381,37.591802,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100446,7025,7025,1,111000907,은평공영차고지,35331,126.88381,37.591802,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100447,7016,7016,1,111000907,은평공영차고지,35331,126.88381,37.591802,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100360,7730,7730,1,111000907,은평공영차고지,35331,126.88381,37.591802,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100499,7212,7212,1,111000907,은평공영차고지,35331,126.88381,37.591802,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100552,7739,7739,1,111000907,은평공영차고지,35331,126.88381,37.591802,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100449,7013A,7013A,1,111000907,은평공영차고지,35331,126.88381,37.591802,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100339,7019,7019,1,111000907,은평공영차고지,35331,126.88381,37.591802,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100448,7013B,7013B,1,111000907,은평공영차고지,35331,126.88381,37.591802,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100337,7017,7017,1,111000907,은평공영차고지,35331,126.88381,37.591802,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100462,7715,7715,1,111000907,은평공영차고지,35331,126.88381,37.591802,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100260,5524,5524,1,120000444,난곡종점,21809,126.9192837982,37.4641100726,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100192,2113,2113,1,106000319,중랑공영차고지.신내역,07418,127.1027996822,37.6135447482,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100506,6006,6006,1,123000440,잠실새내역,24662,127.08406,37.511957,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100298,6616,6616,1,213000506,세풍운수종점,38067,126.8688211274,37.4905677439,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100313,6638,6638,1,213000506,세풍운수종점,38067,126.8688211274,37.4905677439,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100293,6713,6713,1,213000505,세풍운수종점,38073,126.8688129329,37.4906573792,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100359,7728,7728,1,219001178,대화동종점,36350,126.759705486,37.6863682702,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100437,771,771,1,219001178,대화동종점,36350,126.759705486,37.6863682702,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100440,700,700,1,219001178,대화동종점,36350,126.759705486,37.6863682702,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100511,760,760,1,219001178,대화동종점,36350,126.759705486,37.6863682702,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
118900007,영등포08,영등포08,1,118900195,영등포푸르지오후문,19990,126.904886,37.513267,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
121900016,서초18,서초18,1,220000018,선바위역1번출구,37500,127.0008807475,37.4514071547,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
111000027,706,706,1,218000221,동산동능모퉁이.한국지역난방공사,35160,126.9056673441,37.6468589257,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100263,5528,5528,1,117000130,가산동기점,18216,126.8752549755,37.4852270318,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100248,5012,5012,1,117000130,가산동기점,18216,126.8752549755,37.4852270318,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100084,571,571,1,117000130,가산동기점,18216,126.8752549755,37.4852270318,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
111000009,8771,8771,1,111000128,구산중학교.구산교회,12216,126.9108335829,37.6088023972,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100085,600,600,1,116000195,온수동종점,17290,126.82122,37.491968,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
116000004,660,660,1,116000195,온수동종점,17290,126.82122,37.491968,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100102,661,661,1,210000246,자동차매매단지,46104,126.7475580169,37.4887843952,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100551,673,673,1,210000246,자동차매매단지,46104,126.7475580169,37.4887843952,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100091,606,606,1,210000246,자동차매매단지,46104,126.7475580169,37.4887843952,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100023,144,144,1,108000194,우이동차고지기점,09289,127.011738,37.663032,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100018,130,130,1,108000194,우이동차고지기점,09289,127.011738,37.663032,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100172,1165,1165,1,108000196,화계사입구.종점,09291,127.01343,37.632413,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100583,121,121,1,108000196,화계사입구.종점,09291,127.01343,37.632413,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
107000010,서울01퇴근,서울01퇴근,2,121000009,신분당선강남역,22009,127.028538,37.495848,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
117900012,금천11-1,금천11-1,2,117900228,탑스빌아파트.벽산6단지아파트,18757,126.916113,37.449201,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
122000011,6104,6104,2,122000245,디에이치아너힐즈,23349,127.068697,37.48373,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
124000040,8332,8332,2,124000459,힐스테이트리슈빌강일501동,25378,127.1746743791,37.5724769381,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100304,6627,6627,2,116000655,신정현대6차아파트107동앞,15297,126.840295,37.508058,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
111000025,서울04퇴근,서울04퇴근,2,218000375,DMC자이더리버,35313,126.8684409286,37.5791117305,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
100100068,420,420,2,122000246,개포자이프레지던스,23350,127.069256,37.483766,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
101000009,새벽A148,새벽A148,2,110000151,노원구청,11251,127.0572410143,37.6542764042,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
109000004,서울05퇴근,서울05퇴근,2,235000245,양주역,39439,127.0454768483,37.7750348726,서울시버스노선별정류소정보_20260804.xlsx,seoul_official_route_stop_file,provided_by_source
