opr_ymd,route_id,route_no,route_name,stop_sequence,stop_id,stop_name,city_code,sgg_cd,emd_cd,ctpv_nm,sgg_nm,emd_nm,trfc_mns_se_cd,latitude,longitude,source,coordinate_status,latitude_resolved,longitude_resolved,coordinate_source,match_type
20250801,00000010,송정19,송정19,28,00000751,서구청,29,29140,2914010600,광주광역시,서구,농성동,B,,,tago_route_specific_stop,not_provided_by_api,,,,
20250801,00000010,송정19,송정19,31,00000934,양동시장역(남),29,29140,2914010400,광주광역시,서구,양동,B,,,tago_route_specific_stop,not_provided_by_api,,,,
20250801,00000010,송정19,송정19,88,00000937,양동시장역(남),29,29140,2914010400,광주광역시,서구,양동,B,,,tago_route_specific_stop,not_provided_by_api,,,,
20250801,00000010,송정19,송정19,89,00000344,돌고개역(동),29,29140,2914010600,광주광역시,서구,농성동,B,,,tago_route_specific_stop,not_provided_by_api,,,,
20250801,00000010,송정19,송정19,91,00000750,서구청,29,29140,2914010600,광주광역시,서구,농성동,B,,,tago_route_specific_stop,not_provided_by_api,,,,
20250801,00000010,송정19,송정19,93,00000769,서석고,29,29140,2914011900,광주광역시,서구,화정동,B,,,tago_route_specific_stop,not_provided_by_api,,,,
20250801,00000010,송정19,송정19,94,00001545,화정역,29,29140,2914011900,광주광역시,서구,화정동,B,,,tago_route_specific_stop,not_provided_by_api,,,,
20250801,00000010,송정19,송정19,95,00001181,잿등,29,29140,2914012100,광주광역시,서구,내방동,B,,,tago_route_specific_stop,not_provided_by_api,,,,
20250801,00000010,송정19,송정19,96,00000920,쌍촌역,29,29140,2914011800,광주광역시,서구,쌍촌동,B,,,tago_route_specific_stop,not_provided_by_api,,,,
20250801,00000010,송정19,송정19,97,00000250,한국농어촌공사,29,29140,2914011800,광주광역시,서구,쌍촌동,B,,,tago_route_specific_stop,not_provided_by_api,,,,
20250801,00000010,송정19,송정19,98,00001491,서광주세무서,29,29140,2914011800,광주광역시,서구,쌍촌동,B,,,tago_route_specific_stop,not_provided_by_api,,,,
20250801,00000010,송정19,송정19,99,00001065,운천역,29,29140,2914011800,광주광역시,서구,쌍촌동,B,,,tago_route_specific_stop,not_provided_by_api,,,,
20250801,00000010,송정19,송정19,100,00000125,상무지구입구,29,29140,2914012000,광주광역시,서구,치평동,B,,,tago_route_specific_stop,not_provided_by_api,,,,
20250801,00000010,송정19,송정19,101,00000730,상무역,29,29140,2914013100,광주광역시,서구,마륵동,B,,,tago_route_specific_stop,not_provided_by_api,,,,
