ktdb_admin_code,ktdb_full_name,sgis_adm_cd,sgis_adm_nm,x,y,match_status,candidate_count
4421036000,충청남도 서산시 성연면,3405035,충청남도 서산시 성연면,907306.0,1871154.0,matched,1
4421037000,충청남도 서산시 음암면,3405036,충청남도 서산시 음암면,912231.0,1866923.0,matched,1
4421038000,충청남도 서산시 운산면,3405037,충청남도 서산시 운산면,919053.0,1864825.0,matched,1
4421039000,충청남도 서산시 해미면,3405038,충청남도 서산시 해미면,914261.0,1857738.0,matched,1
4421040000,충청남도 서산시 고북면,3405039,충청남도 서산시 고북면,911685.0,1852505.0,matched,1
4421051000,충청남도 서산시 부춘동,3405051,충청남도 서산시 부춘동,904960.0,1866612.0,matched,1
4421052000,충청남도 서산시 동문동,,,,,name_not_found,0
4421052500,충청남도 서산시 동문1동,3405052,충청남도 서산시 동문1동,908202.0,1866464.0,matched,1
4421053000,충청남도 서산시 활성동,,,,,name_not_found,0
4421053500,충청남도 서산시 동문2동,3405053,충청남도 서산시 동문2동,907300.0,1865265.0,matched,1
4421054000,충청남도 서산시 수석동,3405054,충청남도 서산시 수석동,909273.0,1863892.0,matched,1
4421055000,충청남도 서산시 석남동,3405055,충청남도 서산시 석남동,907401.0,1861086.0,matched,1
4421056000,충청남도 서산시 오산동,,,,,name_not_found,0
4423000000,충청남도 논산시,,,,,name_not_found,0
4423025000,충청남도 논산시 강경읍,3406011,충청남도 논산시 강경읍,956667.0,1795177.0,matched,1
4423025300,충청남도 논산시 연무읍,3406012,충청남도 논산시 연무읍,964282.0,1790411.0,matched,1
4423031000,충청남도 논산시 성동면,3406031,충청남도 논산시 성동면,957541.0,1800372.0,matched,1
4423032000,충청남도 논산시 광석면,3406032,충청남도 논산시 광석면,962560.0,1805045.0,matched,1
4423033000,충청남도 논산시 노성면,3406033,충청남도 논산시 노성면,964644.0,1810171.0,matched,1
4423034000,충청남도 논산시 상월면,3406034,충청남도 논산시 상월면,969841.0,1810576.0,matched,1
4423035000,충청남도 논산시 부적면,3406035,충청남도 논산시 부적면,968034.0,1801053.0,matched,1
4423036000,충청남도 논산시 연산면,3406036,충청남도 논산시 연산면,972956.0,1803656.0,matched,1
4423037000,충청남도 논산시 두마면,,,,,name_not_found,0
4423037500,충청남도 논산시 두마면남선출장소,,,,,name_not_found,0
4423038000,충청남도 논산시 벌곡면,3406037,충청남도 논산시 벌곡면,980852.0,1799076.0,matched,1
4423039000,충청남도 논산시 양촌면,3406038,충청남도 논산시 양촌면,976052.0,1793539.0,matched,1
4423040000,충청남도 논산시 가야곡면,3406039,충청남도 논산시 가야곡면,970208.0,1793766.0,matched,1
4423041000,충청남도 논산시 은진면,3406040,충청남도 논산시 은진면,965080.0,1796369.0,matched,1
4423042000,충청남도 논산시 채운면,3406041,충청남도 논산시 채운면,959934.0,1796069.0,matched,1
4423051000,충청남도 논산시 취암동,3406051,충청남도 논산시 취암동,964371.0,1799985.0,matched,1
4423052000,충청남도 논산시 부창동,3406052,충청남도 논산시 부창동,961994.0,1799466.0,matched,1
4425000000,충청남도 계룡시,,,,,name_not_found,0
4425031000,충청남도 계룡시 두마면,3407031,충청남도 계룡시 두마면,978440.0,1806208.0,matched,1
4425031500,충청남도 계룡시 엄사면,3407033,충청남도 계룡시 엄사면,974975.0,1808886.0,matched,1
4425032000,충청남도 계룡시 남선면,,,,,name_not_found,0
4425033000,충청남도 계룡시 신도안면,3407034,충청남도 계룡시 신도안면,975714.0,1813774.0,matched,1
4425051000,충청남도 계룡시 금암동,3407051,충청남도 계룡시 금암동,977721.0,1808366.0,matched,1
4427000000,충청남도 당진시,,,,,name_not_found,0
4427025000,충청남도 당진시 합덕읍,3408011,충청남도 당진시 합덕읍,935263.0,1866354.0,matched,1
4427025300,충청남도 당진시 송악읍,3408012,충청남도 당진시 송악읍,932252.0,1881208.0,matched,1
4427031000,충청남도 당진시 고대면,3408031,충청남도 당진시 고대면,917827.0,1883096.0,matched,1
4427032000,충청남도 당진시 석문면,3408032,충청남도 당진시 석문면,913739.0,1891420.0,matched,1
4427033000,충청남도 당진시 대호지면,3408033,충청남도 당진시 대호지면,912231.0,1879989.0,matched,1
4427034000,충청남도 당진시 정미면,3408034,충청남도 당진시 정미면,916705.0,1873854.0,matched,1
4427035000,충청남도 당진시 면천면,3408035,충청남도 당진시 면천면,925101.0,1868858.0,matched,1
4427036000,충청남도 당진시 순성면,3408036,충청남도 당진시 순성면,929408.0,1872148.0,matched,1
4427037000,충청남도 당진시 우강면,3408037,충청남도 당진시 우강면,938292.0,1870375.0,matched,1
4427038000,충청남도 당진시 신평면,3408038,충청남도 당진시 신평면,938283.0,1881284.0,matched,1
4427039000,충청남도 당진시 송산면,3408039,충청남도 당진시 송산면,927028.0,1884483.0,matched,1
4427051000,충청남도 당진시 당진1동,3408051,충청남도 당진시 당진1동,923846.0,1877497.0,matched,1
4427052000,충청남도 당진시 당진2동,3408052,충청남도 당진시 당진2동,921980.0,1874038.0,matched,1
4427053000,충청남도 당진시 당진3동,3408053,충청남도 당진시 당진3동,924010.0,1879785.0,matched,1
4471000000,충청남도 금산군,,,,,name_not_found,0
4471025000,충청남도 금산군 금산읍,3431011,충청남도 금산군 금산읍,997476.0,1788773.0,matched,1
4471031000,충청남도 금산군 금성면,3431031,충청남도 금산군 금성면,996949.0,1793260.0,matched,1
4471032000,충청남도 금산군 제원면,3431032,충청남도 금산군 제원면,1005889.0,1792464.0,matched,1
4471033000,충청남도 금산군 부리면,3431033,충청남도 금산군 부리면,1007111.0,1784721.0,matched,1
4471034000,충청남도 금산군 군북면,3431034,충청남도 금산군 군북면,1003821.0,1798280.0,matched,1
4471034500,충청남도 금산군 군북면내부출장소,,,,,name_not_found,0
4471035000,충청남도 금산군 남일면,3431035,충청남도 금산군 남일면,1000745.0,1781312.0,matched,1
4471036000,충청남도 금산군 남이면,3431036,충청남도 금산군 남이면,993742.0,1783631.0,matched,1
4471037000,충청남도 금산군 진산면,3431037,충청남도 금산군 진산면,988772.0,1793761.0,matched,1
4471038000,충청남도 금산군 복수면,3431038,충청남도 금산군 복수면,990763.0,1800401.0,matched,1
4471039000,충청남도 금산군 추부면,3431039,충청남도 금산군 추부면,999247.0,1800827.0,matched,1
4472000000,충청남도 대덕군,,,,,name_not_found,0
4472001000,충청남도 대덕군 유성읍,,,,,name_not_found,0
4472003000,충청남도 대덕군 회덕면,,,,,name_not_found,0
4472003500,충청남도 대덕군 북면,,,,,name_not_found,0
4472004000,충청남도 대덕군 유성면,,,,,name_not_found,0
4472004500,충청남도 대덕군 유천면,,,,,name_not_found,0
4472011000,충청남도 대덕군 신탄진읍,,,,,name_not_found,0
4472031000,충청남도 대덕군 산내면,,,,,name_not_found,0
4472032000,충청남도 대덕군 동면,,,,,name_not_found,0
4472032500,충청남도 대덕군 동면세천출장소,,,,,name_not_found,0
4472033000,충청남도 대덕군 구즉면,,,,,name_not_found,0
4472034000,충청남도 대덕군 탄동면,,,,,name_not_found,0
4472035000,충청남도 대덕군 진잠면,,,,,name_not_found,0
4472036000,충청남도 대덕군 기성면,,,,,name_not_found,0
4473000000,충청남도 연기군,,,,,name_not_found,0
4473011000,충청남도 연기군 조치원읍,,,,,name_not_found,0
4473025000,충청남도 연기군 조치원읍,,,,,name_not_found,0
4473031000,충청남도 연기군 동면,,,,,name_not_found,0
4473032000,충청남도 연기군 서면,,,,,name_not_found,0
4473032500,충청남도 연기군 서면봉암출장소,,,,,name_not_found,0
4473033000,충청남도 연기군 남면,,,,,name_not_found,0
4473033500,충청남도 연기군 남면첫마을출장소,,,,,name_not_found,0
4473034000,충청남도 연기군 금남면,,,,,name_not_found,0
4473035000,충청남도 연기군 전의면,,,,,name_not_found,0
4473035500,충청남도 연기군 전의면소정출장소,,,,,name_not_found,0
4473036000,충청남도 연기군 전동면,,,,,name_not_found,0
4473037000,충청남도 연기군 소정면,,,,,name_not_found,0
4474000000,충청남도 공주군,,,,,name_not_found,0
4474001000,충청남도 공주군 공주읍,,,,,name_not_found,0
4474031000,충청남도 공주군 이인면,,,,,name_not_found,0
4474032000,충청남도 공주군 탄천면,,,,,name_not_found,0
4474033000,충청남도 공주군 계룡면,,,,,name_not_found,0
4474034000,충청남도 공주군 반포면,,,,,name_not_found,0
4474035000,충청남도 공주군 장기면,,,,,name_not_found,0
4474036000,충청남도 공주군 의당면,,,,,name_not_found,0
4474037000,충청남도 공주군 정안면,,,,,name_not_found,0
4474038000,충청남도 공주군 우성면,,,,,name_not_found,0
4474039000,충청남도 공주군 사곡면,,,,,name_not_found,0
4474040000,충청남도 공주군 신풍면,,,,,name_not_found,0
4474041000,충청남도 공주군 유구면,,,,,name_not_found,0
4475000000,충청남도 논산군,,,,,name_not_found,0
4475003000,충청남도 논산군 구자곡면,,,,,name_not_found,0
4475011000,충청남도 논산군 논산읍,,,,,name_not_found,0
4475012000,충청남도 논산군 강경읍,,,,,name_not_found,0
4475013000,충청남도 논산군 연무읍,,,,,name_not_found,0
4475031000,충청남도 논산군 성동면,,,,,name_not_found,0
4475032000,충청남도 논산군 광석면,,,,,name_not_found,0
4475033000,충청남도 논산군 노성면,,,,,name_not_found,0
4475034000,충청남도 논산군 상월면,,,,,name_not_found,0
4475035000,충청남도 논산군 부적면,,,,,name_not_found,0
4475036000,충청남도 논산군 연산면,,,,,name_not_found,0
4475037000,충청남도 논산군 두마면,,,,,name_not_found,0
4475037500,충청남도 논산군 두마면남선출장소,,,,,name_not_found,0
4475038000,충청남도 논산군 벌곡면,,,,,name_not_found,0
4475039000,충청남도 논산군 양촌면,,,,,name_not_found,0
4475040000,충청남도 논산군 가야곡면,,,,,name_not_found,0
4475041000,충청남도 논산군 은진면,,,,,name_not_found,0
4475042000,충청남도 논산군 채운면,,,,,name_not_found,0
4476000000,충청남도 부여군,,,,,name_not_found,0
4476003000,충청남도 부여군 부여면,,,,,name_not_found,0
4476025000,충청남도 부여군 부여읍,3433011,충청남도 부여군 부여읍,950403.0,1810025.0,matched,1
4476031000,충청남도 부여군 규암면,3433031,충청남도 부여군 규암면,943946.0,1809968.0,matched,1
4476032000,충청남도 부여군 은산면,3433032,충청남도 부여군 은산면,938715.0,1814742.0,matched,1
4476033000,충청남도 부여군 외산면,3433033,충청남도 부여군 외산면,930096.0,1814124.0,matched,1
4476034000,충청남도 부여군 내산면,3433034,충청남도 부여군 내산면,933793.0,1809423.0,matched,1
4476035000,충청남도 부여군 구룡면,3433035,충청남도 부여군 구룡면,938649.0,1806399.0,matched,1
4476036000,충청남도 부여군 홍산면,3433036,충청남도 부여군 홍산면,933618.0,1803873.0,matched,1
4476037000,충청남도 부여군 옥산면,3433037,충청남도 부여군 옥산면,930759.0,1800499.0,matched,1
4476038000,충청남도 부여군 남면,3433038,충청남도 부여군 남면,937701.0,1801961.0,matched,1
4476039000,충청남도 부여군 충화면,3433039,충청남도 부여군 충화면,939403.0,1797566.0,matched,1
4476040000,충청남도 부여군 양화면,3433040,충청남도 부여군 양화면,941987.0,1791393.0,matched,1
4476041000,충청남도 부여군 임천면,3433041,충청남도 부여군 임천면,945193.0,1797518.0,matched,1
4476042000,충청남도 부여군 장암면,3433042,충청남도 부여군 장암면,945569.0,1804818.0,matched,1
4476043000,충청남도 부여군 세도면,3433043,충청남도 부여군 세도면,951232.0,1798329.0,matched,1
4476044000,충청남도 부여군 석성면,3433044,충청남도 부여군 석성면,954632.0,1804516.0,matched,1
4476045000,충청남도 부여군 초촌면,3433045,충청남도 부여군 초촌면,957253.0,1808235.0,matched,1
4477000000,충청남도 서천군,,,,,name_not_found,0
4477003000,충청남도 서천군 서천면,,,,,name_not_found,0
4477011000,충청남도 서천군 장항읍,3434011,충청남도 서천군 장항읍,926608.0,1781209.0,matched,1
4477025000,충청남도 서천군 장항읍,3434011,충청남도 서천군 장항읍,926608.0,1781209.0,matched,1
4477025300,충청남도 서천군 서천읍,3434012,충청남도 서천군 서천읍,928115.0,1787902.0,matched,1
4477031000,충청남도 서천군 마서면,3434031,충청남도 서천군 마서면,927200.0,1784469.0,matched,1
4477032000,충청남도 서천군 화양면,3434032,충청남도 서천군 화양면,935717.0,1784068.0,matched,1
4477033000,충청남도 서천군 기산면,3434033,충청남도 서천군 기산면,933340.0,1787139.0,matched,1
4477034000,충청남도 서천군 한산면,3434034,충청남도 서천군 한산면,939327.0,1788023.0,matched,1
4477035000,충청남도 서천군 마산면,3434035,충청남도 서천군 마산면,936148.0,1793549.0,matched,1
4477036000,충청남도 서천군 시초면,3434036,충청남도 서천군 시초면,932813.0,1791444.0,matched,1
4477037000,충청남도 서천군 문산면,3434037,충청남도 서천군 문산면,931495.0,1795177.0,matched,1
4477038000,충청남도 서천군 판교면,3434038,충청남도 서천군 판교면,926253.0,1795568.0,matched,1
4477039000,충청남도 서천군 종천면,3434039,충청남도 서천군 종천면,924459.0,1790738.0,matched,1
4477040000,충청남도 서천군 비인면,3434040,충청남도 서천군 비인면,920209.0,1794222.0,matched,1
4477041000,충청남도 서천군 서면,3434041,충청남도 서천군 서면,915178.0,1796637.0,matched,1
4478000000,충청남도 보령군,,,,,name_not_found,0
4478001000,충청남도 보령군 대천읍,,,,,name_not_found,0
4478003000,충청남도 보령군 대천면,,,,,name_not_found,0
4478031000,충청남도 보령군 주포면,,,,,name_not_found,0
4478031500,충청남도 보령군 주포면주교출장소,,,,,name_not_found,0
4478032000,충청남도 보령군 오천면,,,,,name_not_found,0
4478032500,충청남도 보령군 오천면어항출장소,,,,,name_not_found,0
4478032700,충청남도 보령군 오천면원산도출장소,,,,,name_not_found,0
4478033000,충청남도 보령군 천북면,,,,,name_not_found,0
4478034000,충청남도 보령군 청소면,,,,,name_not_found,0
4478035000,충청남도 보령군 청라면,,,,,name_not_found,0
4478036000,충청남도 보령군 남포면,,,,,name_not_found,0
4478037000,충청남도 보령군 웅천면,,,,,name_not_found,0
4478038000,충청남도 보령군 주산면,,,,,name_not_found,0
4478039000,충청남도 보령군 미산면,,,,,name_not_found,0
4478040000,충청남도 보령군 성주면,,,,,name_not_found,0
4478041000,충청남도 보령군 주교면,,,,,name_not_found,0
4479000000,충청남도 청양군,,,,,name_not_found,0
4479003000,충청남도 청양군 적곡면,,,,,name_not_found,0
4479003500,충청남도 청양군 사양면,,,,,name_not_found,0
4479004000,충청남도 청양군 청양면,,,,,name_not_found,0
4479025000,충청남도 청양군 청양읍,3435011,충청남도 청양군 청양읍,936394.0,1828148.0,matched,1
4479031000,충청남도 청양군 운곡면,3435031,충청남도 청양군 운곡면,942163.0,1836833.0,matched,1
4479032000,충청남도 청양군 대치면,3435032,충청남도 청양군 대치면,942621.0,1827928.0,matched,1
4479033000,충청남도 청양군 정산면,3435033,충청남도 청양군 정산면,949536.0,1825254.0,matched,1
4479034000,충청남도 청양군 목면,3435034,충청남도 청양군 목면,954643.0,1824127.0,matched,1
4479035000,충청남도 청양군 청남면,3435035,충청남도 청양군 청남면,950499.0,1817002.0,matched,1
4479036000,충청남도 청양군 장평면,3435036,충청남도 청양군 장평면,944747.0,1818844.0,matched,1
4479037000,충청남도 청양군 남양면,3435037,충청남도 청양군 남양면,934675.0,1821794.0,matched,1
4479038000,충청남도 청양군 화성면,3435038,충청남도 청양군 화성면,929705.0,1827555.0,matched,1
4479039000,충청남도 청양군 비봉면,3435039,충청남도 청양군 비봉면,935684.0,1833702.0,matched,1
4480000000,충청남도 홍성군,,,,,name_not_found,0
4480003000,충청남도 홍성군 홍성면,,,,,name_not_found,0
4480025000,충청남도 홍성군 홍성읍,3436011,충청남도 홍성군 홍성읍,925095.0,1844230.0,matched,1
4480025300,충청남도 홍성군 광천읍,3436012,충청남도 홍성군 광천읍,922860.0,1834906.0,matched,1
4480025600,충청남도 홍성군 홍북읍,3436013,충청남도 홍성군 홍북읍,927178.0,1849576.0,matched,1
4480031000,충청남도 홍성군 홍북면,,,,,name_not_found,0
4480032000,충청남도 홍성군 금마면,3436032,충청남도 홍성군 금마면,931171.0,1845853.0,matched,1
4480033000,충청남도 홍성군 홍동면,3436033,충청남도 홍성군 홍동면,928819.0,1840178.0,matched,1
4480034000,충청남도 홍성군 장곡면,3436034,충청남도 홍성군 장곡면,929098.0,1834145.0,matched,1
4480035000,충청남도 홍성군 은하면,3436035,충청남도 홍성군 은하면,918350.0,1837390.0,matched,1
4480036000,충청남도 홍성군 결성면,3436036,충청남도 홍성군 결성면,914791.0,1839571.0,matched,1
4480037000,충청남도 홍성군 서부면,3436037,충청남도 홍성군 서부면,910024.0,1842265.0,matched,1
4480038000,충청남도 홍성군 갈산면,3436038,충청남도 홍성군 갈산면,914860.0,1847166.0,matched,1
4480039000,충청남도 홍성군 구항면,3436039,충청남도 홍성군 구항면,921158.0,1842069.0,matched,1
4481000000,충청남도 예산군,,,,,name_not_found,0
4481003000,충청남도 예산군 삽교면,,,,,name_not_found,0
4481025000,충청남도 예산군 예산읍,3437011,충청남도 예산군 예산읍,942385.0,1856389.0,matched,1
4481025300,충청남도 예산군 삽교읍,3437012,충청남도 예산군 삽교읍,929853.0,1855088.0,matched,1
4481031000,충청남도 예산군 대술면,3437031,충청남도 예산군 대술면,947979.0,1852242.0,matched,1
4481032000,충청남도 예산군 신양면,3437032,충청남도 예산군 신양면,944519.0,1845150.0,matched,1
4481033000,충청남도 예산군 광시면,3437033,충청남도 예산군 광시면,936782.0,1840897.0,matched,1
4481034000,충청남도 예산군 대흥면,3437034,충청남도 예산군 대흥면,939313.0,1848556.0,matched,1
4481035000,충청남도 예산군 응봉면,3437035,충청남도 예산군 응봉면,935174.0,1850006.0,matched,1
4481036000,충청남도 예산군 덕산면,3437036,충청남도 예산군 덕산면,921982.0,1853665.0,matched,1
4481037000,충청남도 예산군 봉산면,3437037,충청남도 예산군 봉산면,925693.0,1861025.0,matched,1
4481038000,충청남도 예산군 고덕면,3437038,충청남도 예산군 고덕면,930725.0,1862261.0,matched,1
4481039000,충청남도 예산군 신암면,3437039,충청남도 예산군 신암면,938035.0,1860951.0,matched,1
4481040000,충청남도 예산군 오가면,3437040,충청남도 예산군 오가면,936651.0,1855201.0,matched,1
4482000000,충청남도 서산군,,,,,name_not_found,0
4482003000,충청남도 서산군 태안면,,,,,name_not_found,0
4482003500,충청남도 서산군 안면면,,,,,name_not_found,0
4482004000,충청남도 서산군 이북면,,,,,name_not_found,0
4482011000,충청남도 서산군 서산읍,,,,,name_not_found,0
4482012000,충청남도 서산군 태안읍,,,,,name_not_found,0
4482013000,충청남도 서산군 안면읍,,,,,name_not_found,0
4482014000,충청남도 서산군 대산읍,,,,,name_not_found,0
4482031000,충청남도 서산군 인지면,,,,,name_not_found,0
4482032000,충청남도 서산군 부석면,,,,,name_not_found,0
4482033000,충청남도 서산군 팔봉면,,,,,name_not_found,0
4482034000,충청남도 서산군 지곡면,,,,,name_not_found,0
4482035000,충청남도 서산군 대산면,,,,,name_not_found,0
4482036000,충청남도 서산군 성연면,,,,,name_not_found,0
4482037000,충청남도 서산군 음암면,,,,,name_not_found,0
4482038000,충청남도 서산군 운산면,,,,,name_not_found,0
4482039000,충청남도 서산군 해미면,,,,,name_not_found,0
4482040000,충청남도 서산군 고북면,,,,,name_not_found,0
4482041000,충청남도 서산군 고남면,,,,,name_not_found,0
4482042000,충청남도 서산군 남면,,,,,name_not_found,0
4482043000,충청남도 서산군 근흥면,,,,,name_not_found,0
4482044000,충청남도 서산군 소원면,,,,,name_not_found,0
4482045000,충청남도 서산군 원북면,,,,,name_not_found,0
4482046000,충청남도 서산군 이원면,,,,,name_not_found,0
4482500000,충청남도 태안군,,,,,name_not_found,0
4482525000,충청남도 태안군 태안읍,3438011,충청남도 태안군 태안읍,894002.0,1862385.0,matched,1
4482525300,충청남도 태안군 안면읍,3438012,충청남도 태안군 안면읍,897698.0,1836533.0,matched,1
4482531000,충청남도 태안군 고남면,3438031,충청남도 태안군 고남면,901272.0,1827308.0,matched,1
4482532000,충청남도 태안군 남면,3438032,충청남도 태안군 남면,895034.0,1851083.0,matched,1
4482533000,충청남도 태안군 근흥면,3438033,충청남도 태안군 근흥면,885052.0,1856939.0,matched,1
4482534000,충청남도 태안군 소원면,3438034,충청남도 태안군 소원면,882407.0,1866646.0,matched,1
4482535000,충청남도 태안군 원북면,3438035,충청남도 태안군 원북면,886791.0,1872641.0,matched,1
4482536000,충청남도 태안군 이원면,3438036,충청남도 태안군 이원면,893246.0,1878347.0,matched,1
4483000000,충청남도 당진군,,,,,name_not_found,0
4483003000,충청남도 당진군 당진면,,,,,name_not_found,0
4483003500,충청남도 당진군 합덕면,,,,,name_not_found,0
4483025000,충청남도 당진군 당진읍,,,,,name_not_found,0
4483025300,충청남도 당진군 합덕읍,,,,,name_not_found,0
4483025600,충청남도 당진군 송악읍,,,,,name_not_found,0
4483031000,충청남도 당진군 고대면,,,,,name_not_found,0
4483032000,충청남도 당진군 석문면,,,,,name_not_found,0
4483033000,충청남도 당진군 대호지면,,,,,name_not_found,0
4483034000,충청남도 당진군 정미면,,,,,name_not_found,0
4483035000,충청남도 당진군 면천면,,,,,name_not_found,0
4483036000,충청남도 당진군 순성면,,,,,name_not_found,0
4483037000,충청남도 당진군 우강면,,,,,name_not_found,0
4483038000,충청남도 당진군 신평면,,,,,name_not_found,0
4483039000,충청남도 당진군 송악면,,,,,name_not_found,0
4483040000,충청남도 당진군 송산면,,,,,name_not_found,0
4484000000,충청남도 아산군,,,,,name_not_found,0
4484001000,충청남도 아산군 온양읍,,,,,name_not_found,0
4484011000,충청남도 아산군 염치읍,,,,,name_not_found,0
4484031000,충청남도 아산군 송악면,,,,,name_not_found,0
4484032000,충청남도 아산군 배방면,,,,,name_not_found,0
4484033000,충청남도 아산군 탕정면,,,,,name_not_found,0
4484034000,충청남도 아산군 염치면,,,,,name_not_found,0
4484035000,충청남도 아산군 음봉면,,,,,name_not_found,0
4484036000,충청남도 아산군 둔포면,,,,,name_not_found,0
4484037000,충청남도 아산군 영인면,,,,,name_not_found,0
4484038000,충청남도 아산군 인주면,,,,,name_not_found,0
4484039000,충청남도 아산군 선장면,,,,,name_not_found,0
4484040000,충청남도 아산군 도고면,,,,,name_not_found,0
4484041000,충청남도 아산군 신창면,,,,,name_not_found,0
4485000000,충청남도 천원군,,,,,name_not_found,0
4485003000,충청남도 천원군 성거면,,,,,name_not_found,0
4485003500,충청남도 천원군 성환면,,,,,name_not_found,0
4485011000,충청남도 천원군 성환읍,,,,,name_not_found,0
4485012000,충청남도 천원군 성거읍,,,,,name_not_found,0
4485031000,충청남도 천원군 풍세면,,,,,name_not_found,0
4485032000,충청남도 천원군 광덕면,,,,,name_not_found,0
4485033000,충청남도 천원군 목천면,,,,,name_not_found,0
4485034000,충청남도 천원군 북면,,,,,name_not_found,0
4485035000,충청남도 천원군 성남면,,,,,name_not_found,0
4485036000,충청남도 천원군 수신면,,,,,name_not_found,0
4485037000,충청남도 천원군 병천면,,,,,name_not_found,0
4485038000,충청남도 천원군 동면,,,,,name_not_found,0
4485039000,충청남도 천원군 직산면,,,,,name_not_found,0
4485040000,충청남도 천원군 입장면,,,,,name_not_found,0
4485049100,충청남도 천원군 입장면,,,,,name_not_found,0
4486000000,충청남도 천안군,,,,,name_not_found,0
4486011000,충청남도 천안군 성환읍,,,,,name_not_found,0
4486012000,충청남도 천안군 성거읍,,,,,name_not_found,0
4486031000,충청남도 천안군 풍세면,,,,,name_not_found,0
4486032000,충청남도 천안군 광덕면,,,,,name_not_found,0
4486033000,충청남도 천안군 목천면,,,,,name_not_found,0
4486034000,충청남도 천안군 북면,,,,,name_not_found,0
4486035000,충청남도 천안군 성남면,,,,,name_not_found,0
4486036000,충청남도 천안군 수신면,,,,,name_not_found,0
4486037000,충청남도 천안군 병천면,,,,,name_not_found,0
4486038000,충청남도 천안군 동면,,,,,name_not_found,0
4486039000,충청남도 천안군 직산면,,,,,name_not_found,0
4486040000,충청남도 천안군 입장면,,,,,name_not_found,0
4500000000,전라북도,,,,,name_not_found,0
4505000000,전라북도 금산군,,,,,name_not_found,0
4505001000,전라북도 금산군 금산읍,,,,,name_not_found,0
4505003000,전라북도 금산군 금성면,,,,,name_not_found,0
4505003500,전라북도 금산군 제원면,,,,,name_not_found,0
4505004000,전라북도 금산군 부리면,,,,,name_not_found,0
4505004500,전라북도 금산군 군북면,,,,,name_not_found,0
4505005000,전라북도 금산군 남일면,,,,,name_not_found,0
4505005500,전라북도 금산군 남이면,,,,,name_not_found,0
4505006000,전라북도 금산군 진산면,,,,,name_not_found,0
4505006500,전라북도 금산군 복수면,,,,,name_not_found,0
4505007000,전라북도 금산군 추부면,,,,,name_not_found,0
4511000000,전라북도 전주시,,,,,name_not_found,0
4511051000,전라북도 전주시 중앙동,,,,,name_not_found,0
4511052000,전라북도 전주시 경원동,,,,,name_not_found,0
4511053000,전라북도 전주시 풍남동,,,,,name_not_found,0
4511054000,전라북도 전주시 전동,,,,,name_not_found,0
4511055000,전라북도 전주시 다가동,,,,,name_not_found,0
4511056000,전라북도 전주시 고사동,,,,,name_not_found,0
4511057000,전라북도 전주시 교동,,,,,name_not_found,0
4511058000,전라북도 전주시 태평1가동,,,,,name_not_found,0
4511059000,전라북도 전주시 태평2가동,,,,,name_not_found,0
4511060000,전라북도 전주시 중노송1가동,,,,,name_not_found,0
4511061000,전라북도 전주시 중노송2가동,,,,,name_not_found,0
4511062000,전라북도 전주시 남노송동,,,,,name_not_found,0
4511063000,전라북도 전주시 서노송동,,,,,name_not_found,0
4511064000,전라북도 전주시 진북1동,,,,,name_not_found,0
4511065000,전라북도 전주시 진북2동,,,,,name_not_found,0
4511066000,전라북도 전주시 동완산동,,,,,name_not_found,0
4511067000,전라북도 전주시 서완산동,,,,,name_not_found,0
4511068000,전라북도 전주시 동서학동,,,,,name_not_found,0
4511069000,전라북도 전주시 서서학동,,,,,name_not_found,0
4511070000,전라북도 전주시 중화산동,,,,,name_not_found,0
4511071000,전라북도 전주시 인후1가동,,,,,name_not_found,0
4511072000,전라북도 전주시 인후2가동,,,,,name_not_found,0
4511073000,전라북도 전주시 인후3가동,,,,,name_not_found,0
4511074000,전라북도 전주시 덕진동,,,,,name_not_found,0
4511075000,전라북도 전주시 금암1동,,,,,name_not_found,0
4511076000,전라북도 전주시 금암2동,,,,,name_not_found,0
4511077000,전라북도 전주시 서신동,,,,,name_not_found,0
4511078000,전라북도 전주시 팔복동,,,,,name_not_found,0
4511079000,전라북도 전주시 우아동,,,,,name_not_found,0
4511080000,전라북도 전주시 호성동,,,,,name_not_found,0
4511081000,전라북도 전주시 전미동,,,,,name_not_found,0
4511082000,전라북도 전주시 평화동,,,,,name_not_found,0
4511083000,전라북도 전주시 삼천동,,,,,name_not_found,0
4511084000,전라북도 전주시 효자동,,,,,name_not_found,0
4511085000,전라북도 전주시 송천동,,,,,name_not_found,0
4511086000,전라북도 전주시 남고동,,,,,name_not_found,0
4511087000,전라북도 전주시 조촌동,,,,,name_not_found,0
4511088000,전라북도 전주시 동산동,,,,,name_not_found,0
4511100000,전라북도 전주시 완산구,,,,,name_not_found,0
4511151000,전라북도 전주시 완산구 중앙동,3501174,전라북도 전주시 완산구 중앙동,967584.0,1758295.0,matched,1
4511152000,전라북도 전주시 완산구 경원동,,,,,name_not_found,0
4511153000,전라북도 전주시 완산구 풍남동,3501175,전라북도 전주시 완산구 풍남동,969010.0,1757598.0,matched,1
4511154000,전라북도 전주시 완산구 전동,,,,,name_not_found,0
4511155000,전라북도 전주시 완산구 다가동,,,,,name_not_found,0
4511156000,전라북도 전주시 완산구 고사동,,,,,name_not_found,0
4511157000,전라북도 전주시 완산구 교동,,,,,name_not_found,0
4511158000,전라북도 전주시 완산구 태평1동,,,,,name_not_found,0
4511158500,전라북도 전주시 완산구 태평동,,,,,name_not_found,0
