adm_cd,adm_nm,x,y,source_crs,reference_year
3202055,강원도 원주시 명륜2동,1039050.0,1925795.0,EPSG:5179,2021
3202056,강원도 원주시 단구동,1040342.0,1925075.0,EPSG:5179,2021
3202057,강원도 원주시 일산동,1039240.0,1927882.0,EPSG:5179,2021
3202058,강원도 원주시 학성동,1038980.0,1928638.0,EPSG:5179,2021
3202060,강원도 원주시 단계동,1037874.0,1928266.0,EPSG:5179,2021
3202061,강원도 원주시 우산동,1038147.0,1931130.0,EPSG:5179,2021
3202062,강원도 원주시 태장1동,1041041.0,1929583.0,EPSG:5179,2021
3202063,강원도 원주시 태장2동,1039965.0,1932282.0,EPSG:5179,2021
3202064,강원도 원주시 봉산동,1042359.0,1928681.0,EPSG:5179,2021
3202066,강원도 원주시 행구동,1045095.0,1927193.0,EPSG:5179,2021
3202067,강원도 원주시 무실동,1037319.0,1925524.0,EPSG:5179,2021
3202068,강원도 원주시 반곡관설동,1043288.0,1924190.0,EPSG:5179,2021
3203011,강원도 강릉시 주문진읍,1110997.0,1988183.0,EPSG:5179,2021
3203031,강원도 강릉시 성산면,1114815.0,1971004.0,EPSG:5179,2021
3203032,강원도 강릉시 왕산면,1114580.0,1956749.0,EPSG:5179,2021
3203033,강원도 강릉시 구정면,1122086.0,1967449.0,EPSG:5179,2021
3203034,강원도 강릉시 강동면,1129518.0,1965437.0,EPSG:5179,2021
3203035,강원도 강릉시 옥계면,1130795.0,1955805.0,EPSG:5179,2021
3203036,강원도 강릉시 사천면,1118108.0,1980928.0,EPSG:5179,2021
3203037,강원도 강릉시 연곡면,1105129.0,1981604.0,EPSG:5179,2021
3203051,강원도 강릉시 홍제동,1120724.0,1973267.0,EPSG:5179,2021
3203052,강원도 강릉시 중앙동,1122811.0,1973479.0,EPSG:5179,2021
3203054,강원도 강릉시 옥천동,1123457.0,1974126.0,EPSG:5179,2021
3203055,강원도 강릉시 교1동,1121828.0,1974784.0,EPSG:5179,2021
3203056,강원도 강릉시 교2동,1122915.0,1975510.0,EPSG:5179,2021
3203057,강원도 강릉시 포남1동,1124067.0,1974972.0,EPSG:5179,2021
3203058,강원도 강릉시 포남2동,1123924.0,1976314.0,EPSG:5179,2021
3203059,강원도 강릉시 초당동,1124650.0,1977672.0,EPSG:5179,2021
3203060,강원도 강릉시 송정동,1125991.0,1976142.0,EPSG:5179,2021
3203061,강원도 강릉시 내곡동,1121191.0,1971788.0,EPSG:5179,2021
3203062,강원도 강릉시 강남동,1124825.0,1971239.0,EPSG:5179,2021
3203065,강원도 강릉시 성덕동,1126226.0,1973969.0,EPSG:5179,2021
3203067,강원도 강릉시 경포동,1120906.0,1977460.0,EPSG:5179,2021
3204051,강원도 동해시 천곡동,1141287.0,1948319.0,EPSG:5179,2021
3204052,강원도 동해시 송정동,1143700.0,1945619.0,EPSG:5179,2021
3204053,강원도 동해시 북삼동,1140261.0,1944653.0,EPSG:5179,2021
3204054,강원도 동해시 부곡동,1139183.0,1949741.0,EPSG:5179,2021
3204055,강원도 동해시 동호동,1140384.0,1951033.0,EPSG:5179,2021
3204057,강원도 동해시 발한동,1142035.0,1950895.0,EPSG:5179,2021
3204059,강원도 동해시 묵호동,1142423.0,1953390.0,EPSG:5179,2021
3204060,강원도 동해시 북평동,1142945.0,1942629.0,EPSG:5179,2021
3204063,강원도 동해시 망상동,1139215.0,1953551.0,EPSG:5179,2021
3204065,강원도 동해시 삼화동,1134098.0,1944723.0,EPSG:5179,2021
3205051,강원도 태백시 황지동,1132790.0,1908980.0,EPSG:5179,2021
3205052,강원도 태백시 황연동,1135396.0,1908777.0,EPSG:5179,2021
3205053,강원도 태백시 삼수동,1129843.0,1917688.0,EPSG:5179,2021
3205054,강원도 태백시 상장동,1130282.0,1907292.0,EPSG:5179,2021
3205055,강원도 태백시 구문소동,1137119.0,1900518.0,EPSG:5179,2021
3205056,강원도 태백시 장성동,1131710.0,1900582.0,EPSG:5179,2021
3205058,강원도 태백시 철암동,1138473.0,1904081.0,EPSG:5179,2021
3205062,강원도 태백시 문곡소도동,1127548.0,1902941.0,EPSG:5179,2021
3206051,강원도 속초시 영랑동,1092826.0,2024302.0,EPSG:5179,2021
3206052,강원도 속초시 동명동,1095769.0,2024163.0,EPSG:5179,2021
3206054,강원도 속초시 금호동,1094876.0,2023761.0,EPSG:5179,2021
3206056,강원도 속초시 교동,1094736.0,2023162.0,EPSG:5179,2021
3206057,강원도 속초시 노학동,1090523.0,2021750.0,EPSG:5179,2021
3206058,강원도 속초시 조양동,1094597.0,2021015.0,EPSG:5179,2021
3206059,강원도 속초시 청호동,1096047.0,2022164.0,EPSG:5179,2021
3206060,강원도 속초시 대포동,1087678.0,2018671.0,EPSG:5179,2021
3207011,강원도 삼척시 도계읍,1139457.0,1915802.0,EPSG:5179,2021
3207012,강원도 삼척시 원덕읍,1158604.0,1910306.0,EPSG:5179,2021
3207031,강원도 삼척시 근덕면,1153914.0,1925810.0,EPSG:5179,2021
3207032,강원도 삼척시 하장면,1126560.0,1929425.0,EPSG:5179,2021
3207033,강원도 삼척시 노곡면,1147077.0,1922923.0,EPSG:5179,2021
3207034,강원도 삼척시 미로면,1138677.0,1935139.0,EPSG:5179,2021
3207035,강원도 삼척시 가곡면,1148226.0,1904120.0,EPSG:5179,2021
3207036,강원도 삼척시 신기면,1138146.0,1926822.0,EPSG:5179,2021
3207051,강원도 삼척시 남양동,1147303.0,1935919.0,EPSG:5179,2021
3207052,강원도 삼척시 성내동,1143893.0,1938994.0,EPSG:5179,2021
3207053,강원도 삼척시 교동,1146947.0,1941165.0,EPSG:5179,2021
3207054,강원도 삼척시 정라동,1148769.0,1939173.0,EPSG:5179,2021
3231011,강원도 홍천군 홍천읍,1032989.0,1962827.0,EPSG:5179,2021
3231031,강원도 홍천군 화촌면,1042479.0,1974446.0,EPSG:5179,2021
3231032,강원도 홍천군 두촌면,1046776.0,1985839.0,EPSG:5179,2021
3231033,강원도 홍천군 내촌면,1053924.0,1979310.0,EPSG:5179,2021
3231034,강원도 홍천군 서석면,1062721.0,1968484.0,EPSG:5179,2021
3231036,강원도 홍천군 남면,1025213.0,1957252.0,EPSG:5179,2021
3231037,강원도 홍천군 서면,1011904.0,1963091.0,EPSG:5179,2021
3231038,강원도 홍천군 북방면,1027563.0,1970294.0,EPSG:5179,2021
3231039,강원도 홍천군 내면,1079974.0,1977615.0,EPSG:5179,2021
3231040,강원도 홍천군 영귀미면,1043478.0,1962775.0,EPSG:5179,2021
3232011,강원도 횡성군 횡성읍,1043833.0,1943607.0,EPSG:5179,2021
3232031,강원도 횡성군 우천면,1052624.0,1941855.0,EPSG:5179,2021
3232032,강원도 횡성군 안흥면,1060377.0,1936274.0,EPSG:5179,2021
3232033,강원도 횡성군 둔내면,1064947.0,1947386.0,EPSG:5179,2021
3232034,강원도 횡성군 갑천면,1052115.0,1952320.0,EPSG:5179,2021
3232035,강원도 횡성군 청일면,1059356.0,1956641.0,EPSG:5179,2021
3232036,강원도 횡성군 공근면,1040623.0,1952369.0,EPSG:5179,2021
3232037,강원도 횡성군 서원면,1030737.0,1943610.0,EPSG:5179,2021
3232038,강원도 횡성군 강림면,1053800.0,1927994.0,EPSG:5179,2021
3233011,강원도 영월군 영월읍,1089708.0,1911942.0,EPSG:5179,2021
3233012,강원도 영월군 상동읍,1117229.0,1902817.0,EPSG:5179,2021
3233033,강원도 영월군 북면,1082722.0,1919661.0,EPSG:5179,2021
3233034,강원도 영월군 남면,1078509.0,1907794.0,EPSG:5179,2021
3233036,강원도 영월군 주천면,1069371.0,1920519.0,EPSG:5179,2021
3233038,강원도 영월군 김삿갓면,1100885.0,1901129.0,EPSG:5179,2021
3233039,강원도 영월군 한반도면,1074717.0,1914440.0,EPSG:5179,2021
3233040,강원도 영월군 무릉도원면,1063830.0,1926329.0,EPSG:5179,2021
3233041,강원도 영월군 산솔면,1105937.0,1908626.0,EPSG:5179,2021
3234011,강원도 평창군 평창읍,1078930.0,1930666.0,EPSG:5179,2021
3234031,강원도 평창군 미탄면,1090206.0,1927243.0,EPSG:5179,2021
3234032,강원도 평창군 방림면,1073094.0,1939543.0,EPSG:5179,2021
3234033,강원도 평창군 대화면,1083736.0,1944733.0,EPSG:5179,2021
3234034,강원도 평창군 봉평면,1074727.0,1957316.0,EPSG:5179,2021
3234035,강원도 평창군 용평면,1084043.0,1959489.0,EPSG:5179,2021
3234036,강원도 평창군 진부면,1093803.0,1959773.0,EPSG:5179,2021
3234037,강원도 평창군 대관령면,1103624.0,1966022.0,EPSG:5179,2021
3235011,강원도 정선군 정선읍,1099408.0,1931848.0,EPSG:5179,2021
3235012,강원도 정선군 고한읍,1121653.0,1911259.0,EPSG:5179,2021
3235013,강원도 정선군 사북읍,1117358.0,1915828.0,EPSG:5179,2021
3235014,강원도 정선군 신동읍,1101829.0,1916061.0,EPSG:5179,2021
3235032,강원도 정선군 남면,1108970.0,1920859.0,EPSG:5179,2021
3235034,강원도 정선군 북평면,1100337.0,1942767.0,EPSG:5179,2021
3235035,강원도 정선군 임계면,1121448.0,1942463.0,EPSG:5179,2021
3235036,강원도 정선군 화암면,1115862.0,1926396.0,EPSG:5179,2021
3235037,강원도 정선군 여량면,1108697.0,1944330.0,EPSG:5179,2021
3236011,강원도 철원군 철원읍,971260.0,2029544.0,EPSG:5179,2021
3236012,강원도 철원군 김화읍,992128.0,2029806.0,EPSG:5179,2021
3236013,강원도 철원군 갈말읍,985407.0,2027495.0,EPSG:5179,2021
3236014,강원도 철원군 동송읍,978100.0,2026857.0,EPSG:5179,2021
3236021,강원도 철원군 근북면,991397.0,2034785.0,EPSG:5179,2021
3236026,강원도 철원군 근동면,1003514.0,2033697.0,EPSG:5179,2021
3236027,강원도 철원군 원동면,1022003.0,2034402.0,EPSG:5179,2021
3236028,강원도 철원군 원남면,1012641.0,2032639.0,EPSG:5179,2021
3236029,강원도 철원군 임남면,1030815.0,2033230.0,EPSG:5179,2021
3236031,강원도 철원군 서면,993122.0,2019723.0,EPSG:5179,2021
3236032,강원도 철원군 근남면,1000233.0,2024524.0,EPSG:5179,2021
3237011,강원도 화천군 화천읍,1024740.0,2020613.0,EPSG:5179,2021
3237031,강원도 화천군 간동면,1027918.0,2007112.0,EPSG:5179,2021
3237032,강원도 화천군 하남면,1013501.0,2009063.0,EPSG:5179,2021
3237033,강원도 화천군 상서면,1010154.0,2021588.0,EPSG:5179,2021
3237034,강원도 화천군 사내면,1000722.0,2008139.0,EPSG:5179,2021
3238011,강원도 양구군 양구읍,1039705.0,2012766.0,EPSG:5179,2021
3238032,강원도 양구군 동면,1048591.0,2026420.0,EPSG:5179,2021
3238033,강원도 양구군 방산면,1037670.0,2026499.0,EPSG:5179,2021
3238034,강원도 양구군 해안면,1054727.0,2031724.0,EPSG:5179,2021
3238035,강원도 양구군 국토정중앙면,1048233.0,2009381.0,EPSG:5179,2021
3239011,강원도 인제군 인제읍,1065636.0,2007579.0,EPSG:5179,2021
3239031,강원도 인제군 남면,1053281.0,1997401.0,EPSG:5179,2021
3239032,강원도 인제군 북면,1071413.0,2018752.0,EPSG:5179,2021
3239033,강원도 인제군 기린면,1078114.0,1996410.0,EPSG:5179,2021
3239034,강원도 인제군 서화면,1063286.0,2030968.0,EPSG:5179,2021
3239035,강원도 인제군 상남면,1067429.0,1987397.0,EPSG:5179,2021
3240011,강원도 고성군 간성읍,1077950.0,2037309.0,EPSG:5179,2021
3240012,강원도 고성군 거진읍,1079286.0,2048180.0,EPSG:5179,2021
3240026,강원도 고성군 수동면,1070493.0,2048982.0,EPSG:5179,2021
3240031,강원도 고성군 현내면,1076479.0,2059494.0,EPSG:5179,2021
3240032,강원도 고성군 죽왕면,1086419.0,2037049.0,EPSG:5179,2021
3240033,강원도 고성군 토성면,1086870.0,2028159.0,EPSG:5179,2021
3241011,강원도 양양군 양양읍,1096555.0,2010731.0,EPSG:5179,2021
3241031,강원도 양양군 서면,1092986.0,2001709.0,EPSG:5179,2021
3241032,강원도 양양군 손양면,1101137.0,2005899.0,EPSG:5179,2021
3241033,강원도 양양군 현북면,1101130.0,1996232.0,EPSG:5179,2021
3241034,강원도 양양군 현남면,1108895.0,1993850.0,EPSG:5179,2021
3241035,강원도 양양군 강현면,1092962.0,2014871.0,EPSG:5179,2021
3302011,충청북도 충주시 주덕읍,1025186.0,1887568.0,EPSG:5179,2021
3302031,충청북도 충주시 살미면,1044157.0,1879494.0,EPSG:5179,2021
3302032,충청북도 충주시 수안보면,1046919.0,1871907.0,EPSG:5179,2021
3302034,충청북도 충주시 신니면,1018709.0,1888952.0,EPSG:5179,2021
3302035,충청북도 충주시 노은면,1022270.0,1894878.0,EPSG:5179,2021
3302036,충청북도 충주시 앙성면,1022637.0,1902648.0,EPSG:5179,2021
3302038,충청북도 충주시 금가면,1035167.0,1892625.0,EPSG:5179,2021
3302039,충청북도 충주시 동량면,1046316.0,1890865.0,EPSG:5179,2021
3302040,충청북도 충주시 산척면,1044871.0,1898465.0,EPSG:5179,2021
3302041,충청북도 충주시 엄정면,1037792.0,1902270.0,EPSG:5179,2021
3302042,충청북도 충주시 소태면,1031433.0,1902680.0,EPSG:5179,2021
3302043,충청북도 충주시 대소원면,1031364.0,1883513.0,EPSG:5179,2021
3302044,충청북도 충주시 중앙탑면,1030524.0,1893230.0,EPSG:5179,2021
3302051,충청북도 충주시 성내·충인동,1038594.0,1885971.0,EPSG:5179,2021
3302053,충청북도 충주시 교현·안림동,1042763.0,1886525.0,EPSG:5179,2021
3302054,충청북도 충주시 교현2동,1038191.0,1886863.0,EPSG:5179,2021
3302055,충청북도 충주시 용산동,1039664.0,1884853.0,EPSG:5179,2021
3302056,충청북도 충주시 지현동,1038465.0,1885041.0,EPSG:5179,2021
3302057,충청북도 충주시 문화동,1037661.0,1885772.0,EPSG:5179,2021
3302058,충청북도 충주시 호암·직동,1040056.0,1883270.0,EPSG:5179,2021
3302060,충청북도 충주시 달천동,1035640.0,1882890.0,EPSG:5179,2021
3302061,충청북도 충주시 봉방동,1036016.0,1886456.0,EPSG:5179,2021
3302062,충청북도 충주시 칠금·금릉동,1036851.0,1888050.0,EPSG:5179,2021
3302063,충청북도 충주시 연수동,1039565.0,1888096.0,EPSG:5179,2021
3302064,충청북도 충주시 목행·용탄동,1039701.0,1890113.0,EPSG:5179,2021
3303011,충청북도 제천시 봉양읍,1054656.0,1905704.0,EPSG:5179,2021
3303031,충청북도 제천시 금성면,1060839.0,1896315.0,EPSG:5179,2021
3303032,충청북도 제천시 청풍면,1057346.0,1890285.0,EPSG:5179,2021
3303033,충청북도 제천시 수산면,1063088.0,1883615.0,EPSG:5179,2021
3303034,충청북도 제천시 덕산면,1059245.0,1875451.0,EPSG:5179,2021
3303035,충청북도 제천시 한수면,1051528.0,1878450.0,EPSG:5179,2021
3303036,충청북도 제천시 백운면,1044007.0,1909200.0,EPSG:5179,2021
3303037,충청북도 제천시 송학면,1066041.0,1911760.0,EPSG:5179,2021
3303051,충청북도 제천시 교동,1064614.0,1905673.0,EPSG:5179,2021
3303056,충청북도 제천시 용두동,1060637.0,1906777.0,EPSG:5179,2021
3303059,충청북도 제천시 청전동,1062988.0,1905964.0,EPSG:5179,2021
3303060,충청북도 제천시 화산동,1062310.0,1901541.0,EPSG:5179,2021
3303070,충청북도 제천시 남현동,1063902.0,1904177.0,EPSG:5179,2021
3303071,충청북도 제천시 영서동,1060242.0,1903378.0,EPSG:5179,2021
3303072,충청북도 제천시 신백동,1067776.0,1902709.0,EPSG:5179,2021
3303073,충청북도 제천시 의림지동,1063619.0,1908470.0,EPSG:5179,2021
3303074,충청북도 제천시 중앙동,1062985.0,1904763.0,EPSG:5179,2021
3304131,충청북도 청주시 상당구 낭성면,1008685.0,1848019.0,EPSG:5179,2021
3304132,충청북도 청주시 상당구 미원면,1015818.0,1850601.0,EPSG:5179,2021
3304133,충청북도 청주시 상당구 가덕면,1006552.0,1840486.0,EPSG:5179,2021
3304134,충청북도 청주시 상당구 남일면,1001826.0,1841914.0,EPSG:5179,2021
3304135,충청북도 청주시 상당구 문의면,1000967.0,1832586.0,EPSG:5179,2021
3304151,충청북도 청주시 상당구 중앙동,999453.0,1849394.0,EPSG:5179,2021
3304152,충청북도 청주시 상당구 성안동,999053.0,1848131.0,EPSG:5179,2021
3304153,충청북도 청주시 상당구 탑·대성동,999806.0,1848208.0,EPSG:5179,2021
3304154,충청북도 청주시 상당구 영운동,1000032.0,1846901.0,EPSG:5179,2021
3304155,충청북도 청주시 상당구 금천동,1000535.0,1847620.0,EPSG:5179,2021
3304156,충청북도 청주시 상당구 용담·명암·산성동,1002382.0,1850589.0,EPSG:5179,2021
3304157,충청북도 청주시 상당구 용암1동,1002086.0,1847692.0,EPSG:5179,2021
3304158,충청북도 청주시 상당구 용암2동,1002769.0,1845943.0,EPSG:5179,2021
3304231,충청북도 청주시 서원구 남이면,993614.0,1840979.0,EPSG:5179,2021
3304232,충청북도 청주시 서원구 현도면,994128.0,1832413.0,EPSG:5179,2021
3304251,충청북도 청주시 서원구 사직1동,997949.0,1849170.0,EPSG:5179,2021
3304252,충청북도 청주시 서원구 사직2동,997790.0,1848382.0,EPSG:5179,2021
3304253,충청북도 청주시 서원구 사창동,996680.0,1848544.0,EPSG:5179,2021
3304254,충청북도 청주시 서원구 모충동,998325.0,1847467.0,EPSG:5179,2021
3304255,충청북도 청주시 서원구 산남동,997234.0,1845638.0,EPSG:5179,2021
3304256,충청북도 청주시 서원구 분평동,998837.0,1844335.0,EPSG:5179,2021
3304257,충청북도 청주시 서원구 수곡1동,998735.0,1846580.0,EPSG:5179,2021
3304258,충청북도 청주시 서원구 수곡2동,997662.0,1846775.0,EPSG:5179,2021
3304259,충청북도 청주시 서원구 성화·개신·죽림동,995724.0,1846367.0,EPSG:5179,2021
3304311,충청북도 청주시 흥덕구 오송읍,983867.0,1847956.0,EPSG:5179,2021
3304331,충청북도 청주시 흥덕구 강내면,987215.0,1844615.0,EPSG:5179,2021
3304332,충청북도 청주시 흥덕구 옥산면,987228.0,1854384.0,EPSG:5179,2021
3304351,충청북도 청주시 흥덕구 운천·신봉동,997399.0,1850516.0,EPSG:5179,2021
3304352,충청북도 청주시 흥덕구 복대1동,994161.0,1848855.0,EPSG:5179,2021
3304353,충청북도 청주시 흥덕구 복대2동,995181.0,1848005.0,EPSG:5179,2021
3304354,충청북도 청주시 흥덕구 가경동,994121.0,1846933.0,EPSG:5179,2021
3304355,충청북도 청주시 흥덕구 봉명1동,996445.0,1849271.0,EPSG:5179,2021
3304356,충청북도 청주시 흥덕구 봉명2·송정동,995582.0,1850070.0,EPSG:5179,2021
3304357,충청북도 청주시 흥덕구 강서1동,991022.0,1847247.0,EPSG:5179,2021
3304358,충청북도 청주시 흥덕구 강서2동,993708.0,1852091.0,EPSG:5179,2021
3304411,충청북도 청주시 청원구 내수읍,1004229.0,1856108.0,EPSG:5179,2021
3304412,충청북도 청주시 청원구 오창읍,993016.0,1859522.0,EPSG:5179,2021
3304431,충청북도 청주시 청원구 북이면,1004265.0,1860905.0,EPSG:5179,2021
3304451,충청북도 청주시 청원구 오근장동,998145.0,1854938.0,EPSG:5179,2021
3304452,충청북도 청주시 청원구 우암동,999030.0,1850273.0,EPSG:5179,2021
3304453,충청북도 청주시 청원구 내덕1동,998350.0,1851301.0,EPSG:5179,2021
3304454,충청북도 청주시 청원구 내덕2동,999544.0,1851108.0,EPSG:5179,2021
3304455,충청북도 청주시 청원구 율량·사천동,999781.0,1852141.0,EPSG:5179,2021
3332011,충청북도 보은군 보은읍,1019986.0,1833526.0,EPSG:5179,2021
3332031,충청북도 보은군 속리산면,1029899.0,1836378.0,EPSG:5179,2021
3332032,충청북도 보은군 장안면,1026885.0,1831123.0,EPSG:5179,2021
3332033,충청북도 보은군 마로면,1030298.0,1824445.0,EPSG:5179,2021
3332034,충청북도 보은군 탄부면,1024947.0,1826654.0,EPSG:5179,2021
3332035,충청북도 보은군 삼승면,1021062.0,1824450.0,EPSG:5179,2021
3332036,충청북도 보은군 수한면,1015106.0,1829120.0,EPSG:5179,2021
3332037,충청북도 보은군 회남면,1006638.0,1826224.0,EPSG:5179,2021
3332038,충청북도 보은군 회인면,1009182.0,1833621.0,EPSG:5179,2021
3332039,충청북도 보은군 내북면,1014147.0,1839588.0,EPSG:5179,2021
3332040,충청북도 보은군 산외면,1022106.0,1841556.0,EPSG:5179,2021
3333011,충청북도 옥천군 옥천읍,1007516.0,1811582.0,EPSG:5179,2021
3333031,충청북도 옥천군 동이면,1013102.0,1810887.0,EPSG:5179,2021
3333032,충청북도 옥천군 안남면,1016248.0,1817504.0,EPSG:5179,2021
3333033,충청북도 옥천군 안내면,1013403.0,1822462.0,EPSG:5179,2021
3333034,충청북도 옥천군 청성면,1020929.0,1814172.0,EPSG:5179,2021
3333035,충청북도 옥천군 청산면,1028317.0,1816476.0,EPSG:5179,2021
3333036,충청북도 옥천군 이원면,1011878.0,1803437.0,EPSG:5179,2021
3333037,충청북도 옥천군 군서면,1002309.0,1808335.0,EPSG:5179,2021
3333038,충청북도 옥천군 군북면,1005385.0,1817701.0,EPSG:5179,2021
3334011,충청북도 영동군 영동읍,1027936.0,1797865.0,EPSG:5179,2021
3334031,충청북도 영동군 용산면,1027386.0,1807336.0,EPSG:5179,2021
3334032,충청북도 영동군 황간면,1035653.0,1804383.0,EPSG:5179,2021
3334033,충청북도 영동군 추풍령면,1044730.0,1803641.0,EPSG:5179,2021
3334034,충청북도 영동군 매곡면,1040754.0,1796695.0,EPSG:5179,2021
3334035,충청북도 영동군 상촌면,1035572.0,1789299.0,EPSG:5179,2021
3334036,충청북도 영동군 양강면,1023502.0,1791799.0,EPSG:5179,2021
3334037,충청북도 영동군 용화면,1024937.0,1783421.0,EPSG:5179,2021
3334038,충청북도 영동군 학산면,1016821.0,1787818.0,EPSG:5179,2021
3334039,충청북도 영동군 양산면,1012841.0,1794458.0,EPSG:5179,2021
3334040,충청북도 영동군 심천면,1018839.0,1802048.0,EPSG:5179,2021
3335011,충청북도 진천군 진천읍,992338.0,1872182.0,EPSG:5179,2021
3335012,충청북도 진천군 덕산읍,1000647.0,1877751.0,EPSG:5179,2021
3335032,충청북도 진천군 초평면,1002833.0,1870108.0,EPSG:5179,2021
3335033,충청북도 진천군 문백면,995627.0,1866869.0,EPSG:5179,2021
3335034,충청북도 진천군 백곡면,986738.0,1877944.0,EPSG:5179,2021
3335035,충청북도 진천군 이월면,994047.0,1880075.0,EPSG:5179,2021
3335036,충청북도 진천군 광혜원면,993211.0,1886472.0,EPSG:5179,2021
3336011,충청북도 괴산군 괴산읍,1027222.0,1869916.0,EPSG:5179,2021
3336031,충청북도 괴산군 감물면,1034139.0,1871252.0,EPSG:5179,2021
3336032,충청북도 괴산군 장연면,1039742.0,1870855.0,EPSG:5179,2021
3336033,충청북도 괴산군 연풍면,1044898.0,1863306.0,EPSG:5179,2021
3336034,충청북도 괴산군 칠성면,1034139.0,1861765.0,EPSG:5179,2021
3336035,충청북도 괴산군 문광면,1024417.0,1863784.0,EPSG:5179,2021
3336036,충청북도 괴산군 청천면,1028197.0,1852899.0,EPSG:5179,2021
3336037,충청북도 괴산군 청안면,1016262.0,1861241.0,EPSG:5179,2021
3336038,충청북도 괴산군 사리면,1016181.0,1868617.0,EPSG:5179,2021
3336039,충청북도 괴산군 소수면,1020247.0,1872357.0,EPSG:5179,2021
3336040,충청북도 괴산군 불정면,1028838.0,1877253.0,EPSG:5179,2021
3337011,충청북도 음성군 음성읍,1013745.0,1882598.0,EPSG:5179,2021
3337012,충청북도 음성군 금왕읍,1006550.0,1887751.0,EPSG:5179,2021
3337031,충청북도 음성군 소이면,1022445.0,1879395.0,EPSG:5179,2021
3337032,충청북도 음성군 원남면,1013169.0,1875907.0,EPSG:5179,2021
3337033,충청북도 음성군 맹동면,1005186.0,1880047.0,EPSG:5179,2021
3337034,충청북도 음성군 대소면,999249.0,1884751.0,EPSG:5179,2021
3337035,충청북도 음성군 삼성면,999445.0,1891183.0,EPSG:5179,2021
3337036,충청북도 음성군 생극면,1009967.0,1893046.0,EPSG:5179,2021
3337037,충청북도 음성군 감곡면,1014462.0,1899805.0,EPSG:5179,2021
3338011,충청북도 단양군 단양읍,1079335.0,1885096.0,EPSG:5179,2021
3338012,충청북도 단양군 매포읍,1071295.0,1894482.0,EPSG:5179,2021
3338031,충청북도 단양군 단성면,1070396.0,1878000.0,EPSG:5179,2021
3338032,충청북도 단양군 대강면,1078419.0,1874811.0,EPSG:5179,2021
3338033,충청북도 단양군 가곡면,1082864.0,1891086.0,EPSG:5179,2021
3338034,충청북도 단양군 영춘면,1088911.0,1897096.0,EPSG:5179,2021
3338035,충청북도 단양군 어상천면,1075239.0,1900186.0,EPSG:5179,2021
3338036,충청북도 단양군 적성면,1069032.0,1888800.0,EPSG:5179,2021
3339014,충청북도 증평군 증평읍,1009273.0,1863202.0,EPSG:5179,2021
3339031,충청북도 증평군 도안면,1009463.0,1869931.0,EPSG:5179,2021
3401111,충청남도 천안시 동남구 목천읍,974359.0,1865626.0,EPSG:5179,2021
3401131,충청남도 천안시 동남구 풍세면,966283.0,1860018.0,EPSG:5179,2021
3401132,충청남도 천안시 동남구 광덕면,963610.0,1853267.0,EPSG:5179,2021
3401133,충청남도 천안시 동남구 북면,979657.0,1870783.0,EPSG:5179,2021
3401134,충청남도 천안시 동남구 성남면,976475.0,1859365.0,EPSG:5179,2021
3401135,충청남도 천안시 동남구 수신면,980879.0,1858593.0,EPSG:5179,2021
3401136,충청남도 천안시 동남구 병천면,983315.0,1866375.0,EPSG:5179,2021
3401137,충청남도 천안시 동남구 동면,988147.0,1864782.0,EPSG:5179,2021
3401151,충청남도 천안시 동남구 중앙동,968741.0,1867275.0,EPSG:5179,2021
3401152,충청남도 천안시 동남구 문성동,968984.0,1868338.0,EPSG:5179,2021
3401153,충청남도 천안시 동남구 원성1동,971686.0,1868538.0,EPSG:5179,2021
3401154,충청남도 천안시 동남구 원성2동,969557.0,1867207.0,EPSG:5179,2021
3401155,충청남도 천안시 동남구 봉명동,967558.0,1867983.0,EPSG:5179,2021
3401156,충청남도 천안시 동남구 일봉동,967988.0,1866146.0,EPSG:5179,2021
3401157,충청남도 천안시 동남구 신방동,966821.0,1864530.0,EPSG:5179,2021
3401158,충청남도 천안시 동남구 청룡동,969767.0,1864671.0,EPSG:5179,2021
3401159,충청남도 천안시 동남구 신안동,971522.0,1870658.0,EPSG:5179,2021
3401211,충청남도 천안시 서북구 성환읍,966892.0,1881588.0,EPSG:5179,2021
3401212,충청남도 천안시 서북구 성거읍,972847.0,1875114.0,EPSG:5179,2021
3401213,충청남도 천안시 서북구 직산읍,967733.0,1876390.0,EPSG:5179,2021
3401231,충청남도 천안시 서북구 입장면,975556.0,1879168.0,EPSG:5179,2021
3401251,충청남도 천안시 서북구 성정1동,968058.0,1868423.0,EPSG:5179,2021
3401252,충청남도 천안시 서북구 성정2동,967898.0,1869597.0,EPSG:5179,2021
3401253,충청남도 천안시 서북구 쌍용1동,967009.0,1867115.0,EPSG:5179,2021
3401254,충청남도 천안시 서북구 쌍용2동,965954.0,1866297.0,EPSG:5179,2021
3401255,충청남도 천안시 서북구 쌍용3동,966320.0,1867815.0,EPSG:5179,2021
3401258,충청남도 천안시 서북구 백석동,965779.0,1869994.0,EPSG:5179,2021
3401260,충청남도 천안시 서북구 부성1동,968731.0,1872426.0,EPSG:5179,2021
3401261,충청남도 천안시 서북구 부성2동,966307.0,1871756.0,EPSG:5179,2021
3401262,충청남도 천안시 서북구 불당1동,965146.0,1867576.0,EPSG:5179,2021
3401263,충청남도 천안시 서북구 불당2동,964622.0,1868367.0,EPSG:5179,2021
